% _Annual_D-N__________________ L-OTI(^S^o^N^C) Change 1957-2020                  
%   i   j     lon     lat    array(i,j)
 153  15  125.00  -61.00        0.0919
 154  15  127.00  -61.00        0.0776
 155  15  129.00  -61.00        0.0776
 156  15  131.00  -61.00        0.0751
 157  15  133.00  -61.00        0.0743
 158  15  135.00  -61.00        0.0726
 159  15  137.00  -61.00        0.0708
 160  15  139.00  -61.00        0.0256
 161  15  141.00  -61.00       -0.1099
 162  15  143.00  -61.00       -0.1099
 163  15  145.00  -61.00       -0.2003
 164  15  147.00  -61.00       -0.2003
 165  15  149.00  -61.00       -0.2066
 166  15  151.00  -61.00       -0.2087
 167  15  153.00  -61.00       -0.1887
 168  15  155.00  -61.00       -0.1688
 169  15  157.00  -61.00       -0.1408
 170  15  159.00  -61.00       -0.0568
 171  15  161.00  -61.00       -0.0568
 172  15  163.00  -61.00       -0.0172
 173  15  165.00  -61.00       -0.0172
 174  15  167.00  -61.00       -0.0367
 175  15  169.00  -61.00       -0.0432
 176  15  171.00  -61.00       -0.0857
 177  15  173.00  -61.00       -0.1282
 178  15  175.00  -61.00       -0.1177
 179  15  177.00  -61.00       -0.0862
 180  15  179.00  -61.00       -0.0862
   1  16 -179.00  -59.00       -0.0590
   2  16 -177.00  -59.00       -0.0590
   3  16 -175.00  -59.00       -0.1195
   4  16 -173.00  -59.00       -0.1397
   5  16 -171.00  -59.00       -0.1431
   6  16 -169.00  -59.00       -0.1465
   7  16 -167.00  -59.00       -0.1300
   8  16 -165.00  -59.00       -0.0805
   9  16 -163.00  -59.00       -0.0805
  10  16 -161.00  -59.00       -0.0906
  11  16 -159.00  -59.00       -0.0906
  12  16 -157.00  -59.00       -0.0894
  13  16 -155.00  -59.00       -0.0890
  14  16 -153.00  -59.00       -0.0599
  15  16 -151.00  -59.00       -0.0162
  16  16 -149.00  -59.00       -0.0069
  17  16 -147.00  -59.00        0.0116
  18  16 -145.00  -59.00        0.0116
  19  16 -143.00  -59.00        0.0164
  20  16 -141.00  -59.00        0.0164
  21  16 -139.00  -59.00       -0.0005
  22  16 -137.00  -59.00       -0.0061
  23  16 -135.00  -59.00       -0.0214
  24  16 -133.00  -59.00       -0.0367
  25  16 -131.00  -59.00       -0.0181
  26  16 -129.00  -59.00        0.0377
  27  16 -127.00  -59.00        0.0377
  28  16 -125.00  -59.00        0.1028
  29  16 -123.00  -59.00        0.1028
  30  16 -121.00  -59.00        0.1558
  31  16 -119.00  -59.00        0.1734
  32  16 -117.00  -59.00        0.2469
  33  16 -115.00  -59.00        0.3204
  34  16 -113.00  -59.00        0.3348
  35  16 -111.00  -59.00        0.3780
  36  16 -109.00  -59.00        0.3780
  37  16 -107.00  -59.00        0.3697
  38  16 -105.00  -59.00        0.3697
  39  16 -103.00  -59.00        0.4159
  40  16 -101.00  -59.00        0.4312
  41  16  -99.00  -59.00        0.4706
  42  16  -97.00  -59.00        0.5099
  43  16  -95.00  -59.00        0.5231
  44  16  -93.00  -59.00        0.5624
  45  16  -91.00  -59.00        0.5624
  46  16  -89.00  -59.00        0.4400
  47  16  -87.00  -59.00        0.4400
  48  16  -85.00  -59.00        0.3649
  49  16  -83.00  -59.00        0.3399
  50  16  -81.00  -59.00        0.2831
  51  16  -79.00  -59.00        0.2263
  52  16  -77.00  -59.00        0.1972
  53  16  -75.00  -59.00        0.1100
  54  16  -73.00  -59.00        0.1100
  55  16  -71.00  -59.00       -0.0060
  56  16  -69.00  -59.00       -0.0060
  57  16  -67.00  -59.00       -0.0431
  58  16  -65.00  -59.00       -0.0555
  59  16  -63.00  -59.00       -0.0584
  60  16  -61.00  -59.00       -0.0614
  61  16  -59.00  -59.00       -0.0619
  62  16  -57.00  -59.00       -0.0634
  63  16  -55.00  -59.00       -0.0634
  64  16  -53.00  -59.00        0.5652
  65  16  -51.00  -59.00        0.5652
  66  16  -49.00  -59.00        1.0450
  67  16  -47.00  -59.00        1.2049
  68  16  -45.00  -59.00        1.1019
  69  16  -43.00  -59.00        0.9988
  70  16  -41.00  -59.00        0.9518
  71  16  -39.00  -59.00        0.8109
  72  16  -37.00  -59.00        0.8109
  73  16  -35.00  -59.00        0.6924
  74  16  -33.00  -59.00        0.6924
  75  16  -31.00  -59.00        0.6765
  76  16  -29.00  -59.00        0.6712
  77  16  -27.00  -59.00        0.6413
  78  16  -25.00  -59.00        0.6115
  79  16  -23.00  -59.00        0.5669
  80  16  -21.00  -59.00        0.4334
  81  16  -19.00  -59.00        0.4334
  82  16  -17.00  -59.00     9999.0000
  83  16  -15.00  -59.00     9999.0000
  84  16  -13.00  -59.00     9999.0000
  85  16  -11.00  -59.00     9999.0000
  86  16   -9.00  -59.00     9999.0000
  87  16   -7.00  -59.00     9999.0000
  88  16   -5.00  -59.00     9999.0000
  89  16   -3.00  -59.00     9999.0000
  90  16   -1.00  -59.00     9999.0000
  91  16    1.00  -59.00     9999.0000
  92  16    3.00  -59.00     9999.0000
  93  16    5.00  -59.00        0.7169
  94  16    7.00  -59.00        0.7169
  95  16    9.00  -59.00        0.7272
  96  16   11.00  -59.00        0.7375
  97  16   13.00  -59.00        0.7375
  98  16   15.00  -59.00        0.7375
  99  16   17.00  -59.00        0.7375
 100  16   19.00  -59.00     9999.0000
 101  16   21.00  -59.00     9999.0000
 102  16   23.00  -59.00        0.3911
 103  16   25.00  -59.00        0.3911
 104  16   27.00  -59.00        0.4115
 105  16   29.00  -59.00        0.4184
 106  16   31.00  -59.00        0.4184
 107  16   33.00  -59.00        0.4184
 108  16   35.00  -59.00        0.4184
 109  16   37.00  -59.00        0.5402
 110  16   39.00  -59.00        0.5402
 111  16   41.00  -59.00        0.5861
 112  16   43.00  -59.00        0.6014
 113  16   45.00  -59.00        0.5624
 114  16   47.00  -59.00        0.5233
 115  16   49.00  -59.00        0.4845
 116  16   51.00  -59.00        0.3683
 117  16   53.00  -59.00        0.3683
 118  16   55.00  -59.00        0.2831
 119  16   57.00  -59.00        0.2831
 120  16   59.00  -59.00        0.2714
 121  16   61.00  -59.00        0.2675
 122  16   63.00  -59.00        0.2083
 123  16   65.00  -59.00        0.1492
 124  16   67.00  -59.00        0.1580
 125  16   69.00  -59.00        0.1843
 126  16   71.00  -59.00        0.1843
 127  16   73.00  -59.00        0.2017
 128  16   75.00  -59.00        0.2017
 129  16   77.00  -59.00        0.2323
 130  16   79.00  -59.00        0.2425
 131  16   81.00  -59.00        0.2595
 132  16   83.00  -59.00        0.2765
 133  16   85.00  -59.00        0.2834
 134  16   87.00  -59.00        0.3043
 135  16   89.00  -59.00        0.3043
 136  16   91.00  -59.00        0.3108
 137  16   93.00  -59.00        0.3108
 138  16   95.00  -59.00        0.3171
 139  16   97.00  -59.00        0.3192
 140  16   99.00  -59.00        0.3117
 141  16  101.00  -59.00        0.3043
 142  16  103.00  -59.00        0.3023
 143  16  105.00  -59.00        0.2963
 144  16  107.00  -59.00        0.2963
 145  16  109.00  -59.00        0.2384
 146  16  111.00  -59.00        0.2384
 147  16  113.00  -59.00        0.1997
 148  16  115.00  -59.00        0.1868
 149  16  117.00  -59.00        0.1889
 150  16  119.00  -59.00        0.1910
 151  16  121.00  -59.00        0.1765
 152  16  123.00  -59.00        0.1330
 153  16  125.00  -59.00        0.1330
 154  16  127.00  -59.00        0.0905
 155  16  129.00  -59.00        0.0905
 156  16  131.00  -59.00        0.0560
 157  16  133.00  -59.00        0.0445
 158  16  135.00  -59.00        0.0375
 159  16  137.00  -59.00        0.0305
 160  16  139.00  -59.00        0.0047
 161  16  141.00  -59.00       -0.0728
 162  16  143.00  -59.00       -0.0728
 163  16  145.00  -59.00       -0.1631
 164  16  147.00  -59.00       -0.1631
 165  16  149.00  -59.00       -0.2012
 166  16  151.00  -59.00       -0.2139
 167  16  153.00  -59.00       -0.1880
 168  16  155.00  -59.00       -0.1621
 169  16  157.00  -59.00       -0.1406
 170  16  159.00  -59.00       -0.0760
 171  16  161.00  -59.00       -0.0760
 172  16  163.00  -59.00       -0.0939
 173  16  165.00  -59.00       -0.0939
 174  16  167.00  -59.00       -0.1010
 175  16  169.00  -59.00       -0.1034
 176  16  171.00  -59.00       -0.0833
 177  16  173.00  -59.00       -0.0632
 178  16  175.00  -59.00       -0.0512
 179  16  177.00  -59.00       -0.0153
 180  16  179.00  -59.00       -0.0153
   1  17 -179.00  -57.00        0.0127
   2  17 -177.00  -57.00        0.0127
   3  17 -175.00  -57.00       -0.0529
   4  17 -173.00  -57.00       -0.0748
   5  17 -171.00  -57.00       -0.0714
   6  17 -169.00  -57.00       -0.0681
   7  17 -167.00  -57.00       -0.0594
   8  17 -165.00  -57.00       -0.0336
   9  17 -163.00  -57.00       -0.0336
  10  17 -161.00  -57.00       -0.0028
  11  17 -159.00  -57.00       -0.0028
  12  17 -157.00  -57.00        0.0169
  13  17 -155.00  -57.00        0.0235
  14  17 -153.00  -57.00        0.0307
  15  17 -151.00  -57.00        0.0380
  16  17 -149.00  -57.00        0.0390
  17  17 -147.00  -57.00        0.0420
  18  17 -145.00  -57.00        0.0420
  19  17 -143.00  -57.00        0.0548
  20  17 -141.00  -57.00        0.0548
  21  17 -139.00  -57.00        0.0397
  22  17 -137.00  -57.00        0.0346
  23  17 -135.00  -57.00       -0.0063
  24  17 -133.00  -57.00       -0.0473
  25  17 -131.00  -57.00       -0.0369
  26  17 -129.00  -57.00       -0.0057
  27  17 -127.00  -57.00       -0.0057
  28  17 -125.00  -57.00        0.0530
  29  17 -123.00  -57.00        0.0530
  30  17 -121.00  -57.00        0.0943
  31  17 -119.00  -57.00        0.1080
  32  17 -117.00  -57.00        0.1864
  33  17 -115.00  -57.00        0.2649
  34  17 -113.00  -57.00        0.2770
  35  17 -111.00  -57.00        0.3135
  36  17 -109.00  -57.00        0.3135
  37  17 -107.00  -57.00        0.2898
  38  17 -105.00  -57.00        0.2898
  39  17 -103.00  -57.00        0.3445
  40  17 -101.00  -57.00        0.3628
  41  17  -99.00  -57.00        0.4046
  42  17  -97.00  -57.00        0.4465
  43  17  -95.00  -57.00        0.4389
  44  17  -93.00  -57.00        0.4163
  45  17  -91.00  -57.00        0.4163
  46  17  -89.00  -57.00        0.2425
  47  17  -87.00  -57.00        0.2425
  48  17  -85.00  -57.00        0.1603
  49  17  -83.00  -57.00        0.1329
  50  17  -81.00  -57.00        0.0610
  51  17  -79.00  -57.00       -0.0109
  52  17  -77.00  -57.00       -0.0523
  53  17  -75.00  -57.00       -0.1765
  54  17  -73.00  -57.00       -0.1765
  55  17  -71.00  -57.00       -0.2604
  56  17  -69.00  -57.00       -0.2604
  57  17  -67.00  -57.00       -0.1842
  58  17  -65.00  -57.00       -0.1588
  59  17  -63.00  -57.00       -0.1084
  60  17  -61.00  -57.00       -0.0580
  61  17  -59.00  -57.00       -0.0534
  62  17  -57.00  -57.00       -0.0395
  63  17  -55.00  -57.00       -0.0395
  64  17  -53.00  -57.00        0.0600
  65  17  -51.00  -57.00        0.0600
  66  17  -49.00  -57.00        0.5048
  67  17  -47.00  -57.00        0.6530
  68  17  -45.00  -57.00        0.6434
  69  17  -43.00  -57.00        0.6337
  70  17  -41.00  -57.00        0.5696
  71  17  -39.00  -57.00        0.3773
  72  17  -37.00  -57.00        0.3773
  73  17  -35.00  -57.00        0.2355
  74  17  -33.00  -57.00        0.2355
  75  17  -31.00  -57.00        0.5334
  76  17  -29.00  -57.00        0.6327
  77  17  -27.00  -57.00        0.4554
  78  17  -25.00  -57.00        0.2781
  79  17  -23.00  -57.00        0.2431
  80  17  -21.00  -57.00        0.1380
  81  17  -19.00  -57.00        0.1380
  82  17  -17.00  -57.00       -0.0614
  83  17  -15.00  -57.00       -0.0614
  84  17  -13.00  -57.00       -0.0354
  85  17  -11.00  -57.00       -0.0267
  86  17   -9.00  -57.00        0.0124
  87  17   -7.00  -57.00        0.0516
  88  17   -5.00  -57.00        0.0516
  89  17   -3.00  -57.00     9999.0000
  90  17   -1.00  -57.00     9999.0000
  91  17    1.00  -57.00        0.2285
  92  17    3.00  -57.00        0.2285
  93  17    5.00  -57.00        0.2285
  94  17    7.00  -57.00     9999.0000
  95  17    9.00  -57.00     9999.0000
  96  17   11.00  -57.00     9999.0000
  97  17   13.00  -57.00        0.4351
  98  17   15.00  -57.00        0.4351
  99  17   17.00  -57.00        0.4351
 100  17   19.00  -57.00        0.5418
 101  17   21.00  -57.00        0.5418
 102  17   23.00  -57.00        0.5418
 103  17   25.00  -57.00     9999.0000
 104  17   27.00  -57.00        0.5470
 105  17   29.00  -57.00        0.5470
 106  17   31.00  -57.00        0.5423
 107  17   33.00  -57.00        0.5283
 108  17   35.00  -57.00        0.5283
 109  17   37.00  -57.00        0.5467
 110  17   39.00  -57.00        0.5467
 111  17   41.00  -57.00        0.5498
 112  17   43.00  -57.00        0.5509
 113  17   45.00  -57.00        0.5337
 114  17   47.00  -57.00        0.5166
 115  17   49.00  -57.00        0.5044
 116  17   51.00  -57.00        0.4677
 117  17   53.00  -57.00        0.4677
 118  17   55.00  -57.00        0.4318
 119  17   57.00  -57.00        0.4318
 120  17   59.00  -57.00        0.4170
 121  17   61.00  -57.00        0.4121
 122  17   63.00  -57.00        0.3623
 123  17   65.00  -57.00        0.3125
 124  17   67.00  -57.00        0.2907
 125  17   69.00  -57.00        0.2254
 126  17   71.00  -57.00        0.2254
 127  17   73.00  -57.00        0.2375
 128  17   75.00  -57.00        0.2375
 129  17   77.00  -57.00        0.2847
 130  17   79.00  -57.00        0.3005
 131  17   81.00  -57.00        0.3395
 132  17   83.00  -57.00        0.3786
 133  17   85.00  -57.00        0.3866
 134  17   87.00  -57.00        0.4104
 135  17   89.00  -57.00        0.4104
 136  17   91.00  -57.00        0.4315
 137  17   93.00  -57.00        0.4315
 138  17   95.00  -57.00        0.4610
 139  17   97.00  -57.00        0.4708
 140  17   99.00  -57.00        0.4494
 141  17  101.00  -57.00        0.4281
 142  17  103.00  -57.00        0.4156
 143  17  105.00  -57.00        0.3782
 144  17  107.00  -57.00        0.3782
 145  17  109.00  -57.00        0.3212
 146  17  111.00  -57.00        0.3212
 147  17  113.00  -57.00        0.2946
 148  17  115.00  -57.00        0.2857
 149  17  117.00  -57.00        0.2739
 150  17  119.00  -57.00        0.2622
 151  17  121.00  -57.00        0.2451
 152  17  123.00  -57.00        0.1940
 153  17  125.00  -57.00        0.1940
 154  17  127.00  -57.00        0.1156
 155  17  129.00  -57.00        0.1156
 156  17  131.00  -57.00        0.1059
 157  17  133.00  -57.00        0.1026
 158  17  135.00  -57.00        0.0845
 159  17  137.00  -57.00        0.0663
 160  17  139.00  -57.00        0.0477
 161  17  141.00  -57.00       -0.0080
 162  17  143.00  -57.00       -0.0080
 163  17  145.00  -57.00       -0.0694
 164  17  147.00  -57.00       -0.0694
 165  17  149.00  -57.00       -0.1033
 166  17  151.00  -57.00       -0.1146
 167  17  153.00  -57.00       -0.0786
 168  17  155.00  -57.00       -0.0425
 169  17  157.00  -57.00       -0.0253
 170  17  159.00  -57.00        0.0263
 171  17  161.00  -57.00        0.0263
 172  17  163.00  -57.00        0.0224
 173  17  165.00  -57.00        0.0224
 174  17  167.00  -57.00        0.0270
 175  17  169.00  -57.00        0.0285
 176  17  171.00  -57.00        0.0320
 177  17  173.00  -57.00        0.0356
 178  17  175.00  -57.00        0.0389
 179  17  177.00  -57.00        0.0488
 180  17  179.00  -57.00        0.0488
   1  18 -179.00  -55.00        0.0486
   2  18 -177.00  -55.00        0.0486
   3  18 -175.00  -55.00       -0.0237
   4  18 -173.00  -55.00       -0.0477
   5  18 -171.00  -55.00       -0.0546
   6  18 -169.00  -55.00       -0.0615
   7  18 -167.00  -55.00       -0.0525
   8  18 -165.00  -55.00       -0.0257
   9  18 -163.00  -55.00       -0.0257
  10  18 -161.00  -55.00        0.0386
  11  18 -159.00  -55.00        0.0386
  12  18 -157.00  -55.00        0.0991
  13  18 -155.00  -55.00        0.1193
  14  18 -153.00  -55.00        0.1113
  15  18 -151.00  -55.00        0.1034
  16  18 -149.00  -55.00        0.0946
  17  18 -147.00  -55.00        0.0680
  18  18 -145.00  -55.00        0.0680
  19  18 -143.00  -55.00        0.0921
  20  18 -141.00  -55.00        0.0921
  21  18 -139.00  -55.00        0.1021
  22  18 -137.00  -55.00        0.1054
  23  18 -135.00  -55.00        0.0529
  24  18 -133.00  -55.00        0.0005
  25  18 -131.00  -55.00        0.0050
  26  18 -129.00  -55.00        0.0183
  27  18 -127.00  -55.00        0.0183
  28  18 -125.00  -55.00        0.0600
  29  18 -123.00  -55.00        0.0600
  30  18 -121.00  -55.00        0.0799
  31  18 -119.00  -55.00        0.0865
  32  18 -117.00  -55.00        0.1602
  33  18 -115.00  -55.00        0.2339
  34  18 -113.00  -55.00        0.2479
  35  18 -111.00  -55.00        0.2900
  36  18 -109.00  -55.00        0.2900
  37  18 -107.00  -55.00        0.2689
  38  18 -105.00  -55.00        0.2689
  39  18 -103.00  -55.00        0.3156
  40  18 -101.00  -55.00        0.3312
  41  18  -99.00  -55.00        0.3653
  42  18  -97.00  -55.00        0.3995
  43  18  -95.00  -55.00        0.3769
  44  18  -93.00  -55.00        0.3093
  45  18  -91.00  -55.00        0.3093
  46  18  -89.00  -55.00        0.0973
  47  18  -87.00  -55.00        0.0973
  48  18  -85.00  -55.00        0.0031
  49  18  -83.00  -55.00       -0.0283
  50  18  -81.00  -55.00       -0.1086
  51  18  -79.00  -55.00       -0.1889
  52  18  -77.00  -55.00       -0.2419
  53  18  -75.00  -55.00       -0.4009
  54  18  -73.00  -55.00       -0.4009
  55  18  -71.00  -55.00       -0.1116
  56  18  -69.00  -55.00       -0.1116
  57  18  -67.00  -55.00       -0.1835
  58  18  -65.00  -55.00       -0.2075
  59  18  -63.00  -55.00       -0.1005
  60  18  -61.00  -55.00        0.0064
  61  18  -59.00  -55.00        0.0209
  62  18  -57.00  -55.00        0.0642
